Script Parameters:
  FEW_SHOT: 0.01
  FUSION_TYPE: subtraction
  BATCH_SIZE: 1024
  LEARNING_RATE: 0.05
  PATIENCE: 100
  EPOCHS: 800
  PREDICTION_THRESHOLD: 0.5
  TOKEN_MAX_LENGTH: 256
non loaded keys  {'logit_scale': tensor(3.1560)}
    finished loading the weights the weights from /cluster/projects/mcintoshgroup/publicData/fine-grain/CXR-CLIP-Image-Encoder/r50_m.tar
  INPUT_SIZE: 224
  EXPERIMENT_MODEL: cxrclip_r50m
  MODEL_NAME: cxrclip
  CACHE_PARENT_DIR: cxrclip_encoder_features
  mean: [0.485, 0.456, 0.406]
  std: [0.229, 0.224, 0.225]
Encoding train set...
[SUCCESS] Object loaded successfully.
Encoding val set...
[SUCCESS] Object loaded successfully.
Encoding test set...
[SUCCESS] Object loaded successfully.
 Few-shot size: torch.Size([2014]), total training size 201598
Training classifier...
Epoch 0 | Train Loss: 0.6852 | Val Loss: 2.6496
Epoch 118 | Train Loss: 0.5475 | Val Loss: 2.2344
Epoch 119 | Train Loss: 0.5467 | Val Loss: 2.1940
Epoch 120 | Train Loss: 0.5485 | Val Loss: 2.1959
Epoch 121 | Train Loss: 0.5464 | Val Loss: 2.2501
Epoch 122 | Train Loss: 0.5462 | Val Loss: 2.1946
Epoch 123 | Train Loss: 0.5473 | Val Loss: 2.1985
Epoch 124 | Train Loss: 0.5478 | Val Loss: 2.2852
Epoch 125 | Train Loss: 0.5478 | Val Loss: 2.2400
Epoch 126 | Train Loss: 0.5487 | Val Loss: 2.1942
Epoch 127 | Train Loss: 0.5475 | Val Loss: 2.2392
Epoch 128 | Train Loss: 0.5472 | Val Loss: 2.2273
Epoch 129 | Train Loss: 0.5468 | Val Loss: 2.2679
Epoch 130 | Train Loss: 0.5482 | Val Loss: 2.2064
Epoch 131 | Train Loss: 0.5469 | Val Loss: 2.2371
Epoch 132 | Train Loss: 0.5482 | Val Loss: 2.2262
Epoch 133 | Train Loss: 0.5486 | Val Loss: 2.2192
Epoch 134 | Train Loss: 0.5471 | Val Loss: 2.1945
Epoch 135 | Train Loss: 0.5470 | Val Loss: 2.1977
Epoch 136 | Train Loss: 0.5477 | Val Loss: 2.2396
Epoch 137 | Train Loss: 0.5470 | Val Loss: 2.2422
Epoch 138 | Train Loss: 0.5468 | Val Loss: 2.2352
Epoch 139 | Train Loss: 0.5488 | Val Loss: 2.2432
Epoch 140 | Train Loss: 0.5487 | Val Loss: 2.2200
Epoch 141 | Train Loss: 0.5493 | Val Loss: 2.1870
Epoch 142 | Train Loss: 0.5467 | Val Loss: 2.2340
Epoch 143 | Train Loss: 0.5482 | Val Loss: 2.1919
Epoch 144 | Train Loss: 0.5478 | Val Loss: 2.2208
Epoch 145 | Train Loss: 0.5469 | Val Loss: 2.1882
Epoch 146 | Train Loss: 0.5474 | Val Loss: 2.2011
Epoch 147 | Train Loss: 0.5477 | Val Loss: 2.1979
Epoch 148 | Train Loss: 0.5479 | Val Loss: 2.1880
Epoch 149 | Train Loss: 0.5481 | Val Loss: 2.1909
Epoch 150 | Train Loss: 0.5469 | Val Loss: 2.2415
Epoch 151 | Train Loss: 0.5468 | Val Loss: 2.1864
Epoch 152 | Train Loss: 0.5486 | Val Loss: 2.2013
Epoch 153 | Train Loss: 0.5476 | Val Loss: 2.2172
Epoch 154 | Train Loss: 0.5484 | Val Loss: 2.1909
Epoch 155 | Train Loss: 0.5490 | Val Loss: 2.2017
Epoch 156 | Train Loss: 0.5475 | Val Loss: 2.2249
Early stopping.
Test Accuracy: 0.6750
Test PRAUC: 0.7096
Results saved to /cluster/projects/mcintoshgroup/publicData/fine-grain/experiment/cxrclip_r50m_results.csv
Script Parameters:
  FEW_SHOT: 0.5
  FUSION_TYPE: subtraction
  BATCH_SIZE: 1024
  LEARNING_RATE: 0.05
  PATIENCE: 100
  EPOCHS: 800
  PREDICTION_THRESHOLD: 0.5
  TOKEN_MAX_LENGTH: 256
non loaded keys  {'logit_scale': tensor(3.1560)}
    finished loading the weights the weights from /cluster/projects/mcintoshgroup/publicData/fine-grain/CXR-CLIP-Image-Encoder/r50_m.tar
  INPUT_SIZE: 224
  EXPERIMENT_MODEL: cxrclip_r50m
  MODEL_NAME: cxrclip
  CACHE_PARENT_DIR: cxrclip_encoder_features
  mean: [0.485, 0.456, 0.406]
  std: [0.229, 0.224, 0.225]
Encoding train set...
[SUCCESS] Object loaded successfully.
Encoding val set...
[SUCCESS] Object loaded successfully.
Encoding test set...
[SUCCESS] Object loaded successfully.
 Few-shot size: torch.Size([100798]), total training size 201598
Training classifier...
Epoch 0 | Train Loss: 0.6023 | Val Loss: 2.3661
Epoch 1 | Train Loss: 0.5741 | Val Loss: 2.3211
Epoch 2 | Train Loss: 0.5652 | Val Loss: 2.3748
Epoch 3 | Train Loss: 0.5612 | Val Loss: 2.2531
Epoch 4 | Train Loss: 0.5586 | Val Loss: 2.2887
Epoch 5 | Train Loss: 0.5573 | Val Loss: 2.2543
Epoch 6 | Train Loss: 0.5545 | Val Loss: 2.2535
Epoch 7 | Train Loss: 0.5538 | Val Loss: 2.2202
Epoch 8 | Train Loss: 0.5539 | Val Loss: 2.2445
Epoch 9 | Train Loss: 0.5530 | Val Loss: 2.2555
Epoch 10 | Train Loss: 0.5516 | Val Loss: 2.2300
Epoch 11 | Train Loss: 0.5512 | Val Loss: 2.2839
Epoch 12 | Train Loss: 0.5509 | Val Loss: 2.2147
Epoch 13 | Train Loss: 0.5506 | Val Loss: 2.2428
Epoch 14 | Train Loss: 0.5500 | Val Loss: 2.2092
Epoch 15 | Train Loss: 0.5501 | Val Loss: 2.2176
Epoch 16 | Train Loss: 0.5502 | Val Loss: 2.3288
Epoch 17 | Train Loss: 0.5498 | Val Loss: 2.1879
Epoch 18 | Train Loss: 0.5499 | Val Loss: 2.2587
Epoch 19 | Train Loss: 0.5494 | Val Loss: 2.2122
Epoch 20 | Train Loss: 0.5490 | Val Loss: 2.2073
Epoch 21 | Train Loss: 0.5494 | Val Loss: 2.2395
Epoch 22 | Train Loss: 0.5488 | Val Loss: 2.2516
Epoch 23 | Train Loss: 0.5489 | Val Loss: 2.2184
Epoch 24 | Train Loss: 0.5501 | Val Loss: 2.2220
Epoch 25 | Train Loss: 0.5487 | Val Loss: 2.2045
Epoch 26 | Train Loss: 0.5495 | Val Loss: 2.2272
Epoch 27 | Train Loss: 0.5492 | Val Loss: 2.2292
Epoch 28 | Train Loss: 0.5485 | Val Loss: 2.2562
Epoch 29 | Train Loss: 0.5500 | Val Loss: 2.2131
Epoch 30 | Train Loss: 0.5486 | Val Loss: 2.1859
Epoch 31 | Train Loss: 0.5487 | Val Loss: 2.2027
Epoch 32 | Train Loss: 0.5482 | Val Loss: 2.2539
Epoch 33 | Train Loss: 0.5494 | Val Loss: 2.2765
Epoch 34 | Train Loss: 0.5479 | Val Loss: 2.2596
Epoch 35 | Train Loss: 0.5481 | Val Loss: 2.2281
Epoch 36 | Train Loss: 0.5486 | Val Loss: 2.3450
Epoch 37 | Train Loss: 0.5498 | Val Loss: 2.2201
Epoch 38 | Train Loss: 0.5486 | Val Loss: 2.2317
Epoch 39 | Train Loss: 0.5484 | Val Loss: 2.2644
Epoch 40 | Train Loss: 0.5489 | Val Loss: 2.2223
Epoch 41 | Train Loss: 0.5481 | Val Loss: 2.3043
Epoch 42 | Train Loss: 0.5482 | Val Loss: 2.2025
Epoch 43 | Train Loss: 0.5483 | Val Loss: 2.2690
Epoch 44 | Train Loss: 0.5484 | Val Loss: 2.2366
Epoch 45 | Train Loss: 0.5477 | Val Loss: 2.2108
Epoch 46 | Train Loss: 0.5482 | Val Loss: 2.2219
Epoch 47 | Train Loss: 0.5483 | Val Loss: 2.2897
Epoch 48 | Train Loss: 0.5499 | Val Loss: 2.2130
Epoch 49 | Train Loss: 0.5479 | Val Loss: 2.2809
Epoch 50 | Train Loss: 0.5484 | Val Loss: 2.2170
Epoch 51 | Train Loss: 0.5482 | Val Loss: 2.2327
Epoch 52 | Train Loss: 0.5485 | Val Loss: 2.2062
Epoch 53 | Train Loss: 0.5483 | Val Loss: 2.2252
Epoch 54 | Train Loss: 0.5485 | Val Loss: 2.2065
Epoch 55 | Train Loss: 0.5478 | Val Loss: 2.2466
Epoch 56 | Train Loss: 0.5483 | Val Loss: 2.2885
Epoch 57 | Train Loss: 0.5477 | Val Loss: 2.2475
Epoch 58 | Train Loss: 0.5484 | Val Loss: 2.2469
Epoch 59 | Train Loss: 0.5475 | Val Loss: 2.2698
Epoch 60 | Train Loss: 0.5481 | Val Loss: 2.2402
Epoch 61 | Train Loss: 0.5478 | Val Loss: 2.2324
Epoch 62 | Train Loss: 0.5474 | Val Loss: 2.2129
Epoch 63 | Train Loss: 0.5483 | Val Loss: 2.2353
Epoch 64 | Train Loss: 0.5486 | Val Loss: 2.1791
Epoch 65 | Train Loss: 0.5504 | Val Loss: 2.1936
Epoch 66 | Train Loss: 0.5495 | Val Loss: 2.2410
Epoch 67 | Train Loss: 0.5485 | Val Loss: 2.2139
Epoch 68 | Train Loss: 0.5482 | Val Loss: 2.2350
Epoch 69 | Train Loss: 0.5479 | Val Loss: 2.3081
Epoch 70 | Train Loss: 0.5485 | Val Loss: 2.3253
Epoch 71 | Train Loss: 0.5496 | Val Loss: 2.1966
Epoch 72 | Train Loss: 0.5477 | Val Loss: 2.2877
Epoch 73 | Train Loss: 0.5480 | Val Loss: 2.2105
Epoch 74 | Train Loss: 0.5483 | Val Loss: 2.3059
Epoch 75 | Train Loss: 0.5476 | Val Loss: 2.2750
Epoch 76 | Train Loss: 0.5476 | Val Loss: 2.2510
Epoch 77 | Train Loss: 0.5483 | Val Loss: 2.2496
Epoch 78 | Train Loss: 0.5480 | Val Loss: 2.2398
Epoch 79 | Train Loss: 0.5488 | Val Loss: 2.2326
Epoch 80 | Train Loss: 0.5481 | Val Loss: 2.2695
Epoch 81 | Train Loss: 0.5480 | Val Loss: 2.2643
Epoch 82 | Train Loss: 0.5487 | Val Loss: 2.2395
Epoch 83 | Train Loss: 0.5482 | Val Loss: 2.3186
Epoch 84 | Train Loss: 0.5483 | Val Loss: 2.2417
Epoch 85 | Train Loss: 0.5483 | Val Loss: 2.2317
Epoch 86 | Train Loss: 0.5478 | Val Loss: 2.2141
Epoch 87 | Train Loss: 0.5484 | Val Loss: 2.2366
Epoch 88 | Train Loss: 0.5477 | Val Loss: 2.2791
Epoch 89 | Train Loss: 0.5479 | Val Loss: 2.2842
Epoch 90 | Train Loss: 0.5494 | Val Loss: 2.2184
Epoch 91 | Train Loss: 0.5479 | Val Loss: 2.2121
Epoch 92 | Train Loss: 0.5488 | Val Loss: 2.2148
Epoch 93 | Train Loss: 0.5476 | Val Loss: 2.2251
Epoch 94 | Train Loss: 0.5483 | Val Loss: 2.2174
Epoch 95 | Train Loss: 0.5477 | Val Loss: 2.2313
Epoch 96 | Train Loss: 0.5486 | Val Loss: 2.2699
Epoch 97 | Train Loss: 0.5487 | Val Loss: 2.2110
Epoch 98 | Train Loss: 0.5481 | Val Loss: 2.2380
Epoch 99 | Train Loss: 0.5488 | Val Loss: 2.1820
Epoch 100 | Train Loss: 0.5490 | Val Loss: 2.2420
Epoch 101 | Train Loss: 0.5481 | Val Loss: 2.2279
Epoch 102 | Train Loss: 0.5480 | Val Loss: 2.2623
Epoch 103 | Train Loss: 0.5479 | Val Loss: 2.2471
Epoch 104 | Train Loss: 0.5475 | Val Loss: 2.2186
Epoch 105 | Train Loss: 0.5491 | Val Loss: 2.1900
Epoch 106 | Train Loss: 0.5484 | Val Loss: 2.3294
Epoch 107 | Train Loss: 0.5494 | Val Loss: 2.1785
Epoch 108 | Train Loss: 0.5481 | Val Loss: 2.2801
Epoch 109 | Train Loss: 0.5476 | Val Loss: 2.2309
Epoch 110 | Train Loss: 0.5484 | Val Loss: 2.2319
Epoch 111 | Train Loss: 0.5475 | Val Loss: 2.2299
Epoch 112 | Train Loss: 0.5476 | Val Loss: 2.3074
Epoch 113 | Train Loss: 0.5488 | Val Loss: 2.2539
Epoch 114 | Train Loss: 0.5491 | Val Loss: 2.2215
Epoch 115 | Train Loss: 0.5472 | Val Loss: 2.2582
Epoch 116 | Train Loss: 0.5483 | Val Loss: 2.3082
Epoch 117 | Train Loss: 0.5479 | Val Loss: 2.2465
Epoch 118 | Train Loss: 0.5482 | Val Loss: 2.2616
Epoch 119 | Train Loss: 0.5478 | Val Loss: 2.2574
Epoch 120 | Train Loss: 0.5482 | Val Loss: 2.2569
Epoch 121 | Train Loss: 0.5482 | Val Loss: 2.2338
Epoch 122 | Train Loss: 0.5475 | Val Loss: 2.2306
Epoch 123 | Train Loss: 0.5480 | Val Loss: 2.2334
Epoch 124 | Train Loss: 0.5479 | Val Loss: 2.2197
Epoch 125 | Train Loss: 0.5491 | Val Loss: 2.1996
Epoch 126 | Train Loss: 0.5473 | Val Loss: 2.2610
Epoch 127 | Train Loss: 0.5487 | Val Loss: 2.3022
Epoch 128 | Train Loss: 0.5489 | Val Loss: 2.2864
Epoch 129 | Train Loss: 0.5480 | Val Loss: 2.2458
Epoch 130 | Train Loss: 0.5482 | Val Loss: 2.2726
Epoch 131 | Train Loss: 0.5482 | Val Loss: 2.1948
Epoch 132 | Train Loss: 0.5483 | Val Loss: 2.2138
Epoch 133 | Train Loss: 0.5482 | Val Loss: 2.1981
Epoch 134 | Train Loss: 0.5499 | Val Loss: 2.2509
Epoch 135 | Train Loss: 0.5486 | Val Loss: 2.2052
Epoch 136 | Train Loss: 0.5480 | Val Loss: 2.2512
Epoch 137 | Train Loss: 0.5481 | Val Loss: 2.2564
Epoch 138 | Train Loss: 0.5479 | Val Loss: 2.2354
Epoch 139 | Train Loss: 0.5483 | Val Loss: 2.2056
Epoch 140 | Train Loss: 0.5479 | Val Loss: 2.2189
Epoch 141 | Train Loss: 0.5477 | Val Loss: 2.2332
Epoch 142 | Train Loss: 0.5477 | Val Loss: 2.2096
Epoch 143 | Train Loss: 0.5486 | Val Loss: 2.2128
Epoch 144 | Train Loss: 0.5478 | Val Loss: 2.2209
Epoch 145 | Train Loss: 0.5476 | Val Loss: 2.2164
Epoch 146 | Train Loss: 0.5477 | Val Loss: 2.2126
Epoch 147 | Train Loss: 0.5480 | Val Loss: 2.2779
Epoch 148 | Train Loss: 0.5484 | Val Loss: 2.2276
Epoch 149 | Train Loss: 0.5475 | Val Loss: 2.2340
Epoch 150 | Train Loss: 0.5486 | Val Loss: 2.1971
Epoch 151 | Train Loss: 0.5480 | Val Loss: 2.2847
Epoch 152 | Train Loss: 0.5499 | Val Loss: 2.2242
Epoch 153 | Train Loss: 0.5480 | Val Loss: 2.2868
Epoch 154 | Train Loss: 0.5490 | Val Loss: 2.2773
Epoch 155 | Train Loss: 0.5484 | Val Loss: 2.2087
Epoch 156 | Train Loss: 0.5480 | Val Loss: 2.1973
Epoch 157 | Train Loss: 0.5488 | Val Loss: 2.2117
Epoch 158 | Train Loss: 0.5480 | Val Loss: 2.2009
Epoch 159 | Train Loss: 0.5483 | Val Loss: 2.2521
Epoch 160 | Train Loss: 0.5478 | Val Loss: 2.2186
Epoch 161 | Train Loss: 0.5487 | Val Loss: 2.2683
Epoch 162 | Train Loss: 0.5483 | Val Loss: 2.2237
Epoch 163 | Train Loss: 0.5478 | Val Loss: 2.2368
Epoch 164 | Train Loss: 0.5485 | Val Loss: 2.2900
Epoch 165 | Train Loss: 0.5486 | Val Loss: 2.2104
Epoch 166 | Train Loss: 0.5479 | Val Loss: 2.2325
Epoch 167 | Train Loss: 0.5486 | Val Loss: 2.2147
Epoch 168 | Train Loss: 0.5486 | Val Loss: 2.2247
Epoch 169 | Train Loss: 0.5478 | Val Loss: 2.2119
Epoch 170 | Train Loss: 0.5476 | Val Loss: 2.2219
Epoch 171 | Train Loss: 0.5480 | Val Loss: 2.2648
Epoch 172 | Train Loss: 0.5490 | Val Loss: 2.2242
Epoch 173 | Train Loss: 0.5482 | Val Loss: 2.2073
Epoch 174 | Train Loss: 0.5477 | Val Loss: 2.2519
Epoch 175 | Train Loss: 0.5491 | Val Loss: 2.2022
Epoch 176 | Train Loss: 0.5476 | Val Loss: 2.2220
Epoch 177 | Train Loss: 0.5484 | Val Loss: 2.2750
Epoch 178 | Train Loss: 0.5478 | Val Loss: 2.2001
Epoch 179 | Train Loss: 0.5479 | Val Loss: 2.2073
Epoch 180 | Train Loss: 0.5483 | Val Loss: 2.2618
Epoch 181 | Train Loss: 0.5485 | Val Loss: 2.2868
Epoch 182 | Train Loss: 0.5478 | Val Loss: 2.2264
Epoch 183 | Train Loss: 0.5482 | Val Loss: 2.2147
Epoch 184 | Train Loss: 0.5475 | Val Loss: 2.2707
Epoch 185 | Train Loss: 0.5476 | Val Loss: 2.2471
Epoch 186 | Train Loss: 0.5482 | Val Loss: 2.2315
Epoch 187 | Train Loss: 0.5485 | Val Loss: 2.2430
Epoch 188 | Train Loss: 0.5476 | Val Loss: 2.1932
Epoch 189 | Train Loss: 0.5481 | Val Loss: 2.2111
Epoch 190 | Train Loss: 0.5483 | Val Loss: 2.3518
Epoch 191 | Train Loss: 0.5490 | Val Loss: 2.2950
Epoch 192 | Train Loss: 0.5485 | Val Loss: 2.2134
Epoch 193 | Train Loss: 0.5479 | Val Loss: 2.2630
Epoch 194 | Train Loss: 0.5482 | Val Loss: 2.2683
Epoch 195 | Train Loss: 0.5484 | Val Loss: 2.1984
Epoch 196 | Train Loss: 0.5484 | Val Loss: 2.2653
Epoch 197 | Train Loss: 0.5474 | Val Loss: 2.2302
Epoch 198 | Train Loss: 0.5481 | Val Loss: 2.2222
Epoch 199 | Train Loss: 0.5493 | Val Loss: 2.2855
Epoch 200 | Train Loss: 0.5485 | Val Loss: 2.2243
Epoch 201 | Train Loss: 0.5494 | Val Loss: 2.2137
Epoch 202 | Train Loss: 0.5483 | Val Loss: 2.3007
Epoch 203 | Train Loss: 0.5484 | Val Loss: 2.2399
Epoch 204 | Train Loss: 0.5481 | Val Loss: 2.2345
Epoch 205 | Train Loss: 0.5486 | Val Loss: 2.2143
Epoch 206 | Train Loss: 0.5484 | Val Loss: 2.2294
Epoch 207 | Train Loss: 0.5483 | Val Loss: 2.2605
Early stopping.
Test Accuracy: 0.6835
Test PRAUC: 0.7141
Results saved to /cluster/projects/mcintoshgroup/publicData/fine-grain/experiment/cxrclip_r50m_results.csv
Script Parameters:
  FEW_SHOT: 0.8
  FUSION_TYPE: subtraction
  BATCH_SIZE: 1024
  LEARNING_RATE: 0.05
  PATIENCE: 100
  EPOCHS: 800
  PREDICTION_THRESHOLD: 0.5
  TOKEN_MAX_LENGTH: 256
non loaded keys  {'logit_scale': tensor(3.1560)}
    finished loading the weights the weights from /cluster/projects/mcintoshgroup/publicData/fine-grain/CXR-CLIP-Image-Encoder/r50_m.tar
  INPUT_SIZE: 224
  EXPERIMENT_MODEL: cxrclip_r50m
  MODEL_NAME: cxrclip
  CACHE_PARENT_DIR: cxrclip_encoder_features
  mean: [0.485, 0.456, 0.406]
  std: [0.229, 0.224, 0.225]
Encoding train set...
[SUCCESS] Object loaded successfully.
Encoding val set...
[SUCCESS] Object loaded successfully.
Encoding test set...
[SUCCESS] Object loaded successfully.
 Few-shot size: torch.Size([161278]), total training size 201598
Training classifier...
Epoch 0 | Train Loss: 0.5931 | Val Loss: 2.2750
Epoch 1 | Train Loss: 0.5671 | Val Loss: 2.2661
Epoch 2 | Train Loss: 0.5599 | Val Loss: 2.2571
Epoch 3 | Train Loss: 0.5566 | Val Loss: 2.2557
Epoch 4 | Train Loss: 0.5541 | Val Loss: 2.2515
Epoch 5 | Train Loss: 0.5532 | Val Loss: 2.2335
Epoch 6 | Train Loss: 0.5527 | Val Loss: 2.2123
Epoch 7 | Train Loss: 0.5515 | Val Loss: 2.2333
Epoch 8 | Train Loss: 0.5508 | Val Loss: 2.1929
Epoch 9 | Train Loss: 0.5508 | Val Loss: 2.2306
Epoch 10 | Train Loss: 0.5502 | Val Loss: 2.2489
Epoch 11 | Train Loss: 0.5510 | Val Loss: 2.2082
Epoch 12 | Train Loss: 0.5504 | Val Loss: 2.1859
Epoch 13 | Train Loss: 0.5497 | Val Loss: 2.2201
Epoch 14 | Train Loss: 0.5490 | Val Loss: 2.2628
Epoch 15 | Train Loss: 0.5490 | Val Loss: 2.2593
Epoch 16 | Train Loss: 0.5489 | Val Loss: 2.2880
Epoch 17 | Train Loss: 0.5492 | Val Loss: 2.1825
Epoch 18 | Train Loss: 0.5489 | Val Loss: 2.3048
Epoch 19 | Train Loss: 0.5490 | Val Loss: 2.3284
Epoch 20 | Train Loss: 0.5492 | Val Loss: 2.2347
Epoch 21 | Train Loss: 0.5484 | Val Loss: 2.3043
Epoch 22 | Train Loss: 0.5497 | Val Loss: 2.2444
Epoch 23 | Train Loss: 0.5484 | Val Loss: 2.3153
Epoch 24 | Train Loss: 0.5486 | Val Loss: 2.2226
Epoch 25 | Train Loss: 0.5492 | Val Loss: 2.2651
Epoch 26 | Train Loss: 0.5496 | Val Loss: 2.2352
Epoch 27 | Train Loss: 0.5485 | Val Loss: 2.2592
Epoch 28 | Train Loss: 0.5492 | Val Loss: 2.2276
Epoch 29 | Train Loss: 0.5490 | Val Loss: 2.2006
Epoch 30 | Train Loss: 0.5491 | Val Loss: 2.2730
Epoch 31 | Train Loss: 0.5490 | Val Loss: 2.2091
Epoch 32 | Train Loss: 0.5488 | Val Loss: 2.2503
Epoch 33 | Train Loss: 0.5486 | Val Loss: 2.2405
Epoch 34 | Train Loss: 0.5487 | Val Loss: 2.2320
Epoch 35 | Train Loss: 0.5486 | Val Loss: 2.2451
Epoch 36 | Train Loss: 0.5485 | Val Loss: 2.2827
Epoch 37 | Train Loss: 0.5489 | Val Loss: 2.2371
Epoch 38 | Train Loss: 0.5487 | Val Loss: 2.1858
Epoch 39 | Train Loss: 0.5492 | Val Loss: 2.2076
Epoch 40 | Train Loss: 0.5486 | Val Loss: 2.1960
Epoch 41 | Train Loss: 0.5489 | Val Loss: 2.2121
Epoch 42 | Train Loss: 0.5495 | Val Loss: 2.2365
Epoch 43 | Train Loss: 0.5489 | Val Loss: 2.2928
Epoch 44 | Train Loss: 0.5491 | Val Loss: 2.2169
Epoch 45 | Train Loss: 0.5484 | Val Loss: 2.2156
Epoch 46 | Train Loss: 0.5496 | Val Loss: 2.2329
Epoch 47 | Train Loss: 0.5481 | Val Loss: 2.2508
Epoch 48 | Train Loss: 0.5482 | Val Loss: 2.2345
Epoch 49 | Train Loss: 0.5488 | Val Loss: 2.2522
Epoch 50 | Train Loss: 0.5487 | Val Loss: 2.2555
Epoch 51 | Train Loss: 0.5487 | Val Loss: 2.2258
Epoch 52 | Train Loss: 0.5503 | Val Loss: 2.2186
Epoch 53 | Train Loss: 0.5482 | Val Loss: 2.2197
Epoch 54 | Train Loss: 0.5489 | Val Loss: 2.2876
Epoch 55 | Train Loss: 0.5489 | Val Loss: 2.1839
Epoch 56 | Train Loss: 0.5486 | Val Loss: 2.2107
Epoch 57 | Train Loss: 0.5490 | Val Loss: 2.2319
Epoch 58 | Train Loss: 0.5490 | Val Loss: 2.2087
Epoch 59 | Train Loss: 0.5483 | Val Loss: 2.2698
Epoch 60 | Train Loss: 0.5486 | Val Loss: 2.2051
Epoch 61 | Train Loss: 0.5488 | Val Loss: 2.2631
Epoch 62 | Train Loss: 0.5487 | Val Loss: 2.2758
Epoch 63 | Train Loss: 0.5490 | Val Loss: 2.2444
Epoch 64 | Train Loss: 0.5488 | Val Loss: 2.2153
Epoch 65 | Train Loss: 0.5484 | Val Loss: 2.2095
Epoch 66 | Train Loss: 0.5483 | Val Loss: 2.2489
Epoch 67 | Train Loss: 0.5487 | Val Loss: 2.2151
Epoch 68 | Train Loss: 0.5488 | Val Loss: 2.3071
Epoch 69 | Train Loss: 0.5492 | Val Loss: 2.1971
Epoch 70 | Train Loss: 0.5490 | Val Loss: 2.1889
Epoch 71 | Train Loss: 0.5485 | Val Loss: 2.2006
Epoch 72 | Train Loss: 0.5487 | Val Loss: 2.2400
Epoch 73 | Train Loss: 0.5486 | Val Loss: 2.2114
Epoch 74 | Train Loss: 0.5491 | Val Loss: 2.2230
Epoch 75 | Train Loss: 0.5485 | Val Loss: 2.2707
Epoch 76 | Train Loss: 0.5488 | Val Loss: 2.2809
Epoch 77 | Train Loss: 0.5488 | Val Loss: 2.2360
Epoch 78 | Train Loss: 0.5494 | Val Loss: 2.2473
Epoch 79 | Train Loss: 0.5485 | Val Loss: 2.2269
Epoch 80 | Train Loss: 0.5487 | Val Loss: 2.3011
Epoch 81 | Train Loss: 0.5489 | Val Loss: 2.2742
Epoch 82 | Train Loss: 0.5484 | Val Loss: 2.2625
Epoch 83 | Train Loss: 0.5484 | Val Loss: 2.2439
Epoch 84 | Train Loss: 0.5492 | Val Loss: 2.2944
Epoch 85 | Train Loss: 0.5485 | Val Loss: 2.2763
Epoch 86 | Train Loss: 0.5489 | Val Loss: 2.2569
Epoch 87 | Train Loss: 0.5483 | Val Loss: 2.2261
Epoch 88 | Train Loss: 0.5494 | Val Loss: 2.2478
Epoch 89 | Train Loss: 0.5487 | Val Loss: 2.3321
Epoch 90 | Train Loss: 0.5490 | Val Loss: 2.2273
Epoch 91 | Train Loss: 0.5494 | Val Loss: 2.1943
Epoch 92 | Train Loss: 0.5488 | Val Loss: 2.2778
Epoch 93 | Train Loss: 0.5489 | Val Loss: 2.1951
Epoch 94 | Train Loss: 0.5493 | Val Loss: 2.2331
Epoch 95 | Train Loss: 0.5491 | Val Loss: 2.2553
Epoch 96 | Train Loss: 0.5484 | Val Loss: 2.2705
Epoch 97 | Train Loss: 0.5489 | Val Loss: 2.2118
Epoch 98 | Train Loss: 0.5483 | Val Loss: 2.2605
Epoch 99 | Train Loss: 0.5488 | Val Loss: 2.2680
Epoch 100 | Train Loss: 0.5485 | Val Loss: 2.1955
Epoch 101 | Train Loss: 0.5486 | Val Loss: 2.2477
Epoch 102 | Train Loss: 0.5485 | Val Loss: 2.2792
Epoch 103 | Train Loss: 0.5489 | Val Loss: 2.1992
Epoch 104 | Train Loss: 0.5484 | Val Loss: 2.2380
Epoch 105 | Train Loss: 0.5488 | Val Loss: 2.2666
Epoch 106 | Train Loss: 0.5487 | Val Loss: 2.2430
Epoch 107 | Train Loss: 0.5486 | Val Loss: 2.2710
Epoch 108 | Train Loss: 0.5487 | Val Loss: 2.3175
Epoch 109 | Train Loss: 0.5492 | Val Loss: 2.2447
Epoch 110 | Train Loss: 0.5484 | Val Loss: 2.2013
Epoch 111 | Train Loss: 0.5485 | Val Loss: 2.2827
Epoch 112 | Train Loss: 0.5490 | Val Loss: 2.1922
Epoch 113 | Train Loss: 0.5485 | Val Loss: 2.2028
Epoch 114 | Train Loss: 0.5485 | Val Loss: 2.2499
Epoch 115 | Train Loss: 0.5486 | Val Loss: 2.2124
Epoch 116 | Train Loss: 0.5495 | Val Loss: 2.1954
Epoch 117 | Train Loss: 0.5487 | Val Loss: 2.1918
Early stopping.
Test Accuracy: 0.6728
Test PRAUC: 0.7112
Results saved to /cluster/projects/mcintoshgroup/publicData/fine-grain/experiment/cxrclip_r50m_results.csv
